pk,profile_id,status,created_at,updated_at
30562,77-796-6337,ready for adoption,2021-02-02T02:30:11Z,2021-02-13 02:30:11 UTC
30563,91-411-3332,adopted,2021-02-17T18:34:09Z,2021-04-24 18:34:09 UTC
30564,03-579-2230,in foster home,2021-07-18T04:43:43Z,2021-09-24 04:43:43 UTC
30565,95-396-9903,ready for adoption,2021-11-08T01:14:46Z,2022-02-11 01:14:46 UTC
30566,33-353-8140,ready for adoption,2021-10-17T12:06:30Z,2021-12-14 12:06:30 UTC
30567,27-583-4142,adopted,2021-01-03T07:30:29Z,2021-03-13 07:30:29 UTC
30568,30-744-5924,in foster home,2021-08-31T00:52:40Z,2021-12-08 00:52:40 UTC
30569,32-123-6038,adopted,2021-06-25T02:36:58Z,2021-07-18 02:36:58 UTC
30570,91-154-4061,ready for adoption,2021-02-03T03:31:21Z,2021-03-13 03:31:21 UTC
30571,31-362-0875,in foster home,2021-01-20T19:44:35Z,2021-03-06 19:44:35 UTC
30572,61-775-5544,adopted,2021-10-30T05:50:00Z,2022-01-11 05:50:00 UTC
30573,71-864-7609,adopted,2021-02-27T16:11:36Z,2021-04-20 16:11:36 UTC
30574,96-680-3016,adopted,2021-09-30T02:13:03Z,2021-12-14 02:13:03 UTC
30575,77-783-2096,in foster home,2021-04-23T11:50:27Z,2021-05-28 11:50:27 UTC
30576,80-273-0528,in foster home,2021-11-26T15:55:33Z,2021-11-30 15:55:33 UTC
30577,73-398-7783,adopted,2021-05-04T14:14:09Z,2021-06-11 14:14:09 UTC
30578,03-646-8222,adopted,2021-04-08T20:29:50Z,2021-04-25 20:29:50 UTC
30579,80-123-2792,adopted,2021-06-15T23:03:16Z,2021-08-07 23:03:16 UTC
30580,02-690-3537,ready for adoption,2021-03-08T02:29:36Z,2021-04-10 02:29:36 UTC
30581,40-148-5726,adopted,2021-09-17T04:17:12Z,2021-10-28 04:17:12 UTC
30582,15-984-4111,ready for adoption,2021-09-15T18:58:14Z,2021-09-28 18:58:14 UTC
30583,52-754-7983,adopted,2021-08-22T03:26:11Z,2021-11-17 03:26:11 UTC
30584,00-245-0753,ready for adoption,2021-11-06T10:59:40Z,2022-01-27 10:59:40 UTC
30585,31-020-3794,ready for adoption,2021-08-18T21:50:26Z,2021-10-27 21:50:26 UTC
30586,19-133-5714,ready for adoption,2021-09-29T11:25:01Z,2021-12-15 11:25:01 UTC
30587,49-196-8156,adopted,2021-05-05T00:59:08Z,2021-05-11 00:59:08 UTC
30588,77-646-0591,in quarantine,2021-06-27T05:50:29Z,2021-09-07 05:50:29 UTC
30589,11-942-6489,adopted,2021-07-16T21:43:42Z,2021-10-05 21:43:42 UTC
30590,86-285-6450,in foster home,2021-03-18T12:27:13Z,2021-06-11 12:27:13 UTC
30591,81-526-2046,ready for adoption,2021-02-27T03:32:29Z,2021-03-16 03:32:29 UTC
30592,75-793-2378,in foster home,2021-03-07T13:20:56Z,2021-05-28 13:20:56 UTC
30593,27-739-7166,adopted,2021-07-06T00:06:08Z,2021-10-01 00:06:08 UTC
30594,80-609-9882,ready for adoption,2021-08-07T16:38:18Z,2021-11-13 16:38:18 UTC
30595,16-001-1581,ready for adoption,2021-02-02T10:42:43Z,2021-04-17 10:42:43 UTC
30596,69-378-6004,in foster home,2021-05-21T21:09:17Z,2021-07-03 21:09:17 UTC
30597,89-225-6727,in foster home,2021-07-13T12:37:23Z,2021-09-03 12:37:23 UTC
30598,08-703-0991,adopted,2022-01-18T17:25:37Z,2022-04-12 17:25:37 UTC
30599,88-299-7293,adopted,2021-11-20T23:20:33Z,2021-12-25 23:20:33 UTC
30600,34-601-8070,ready for adoption,2021-06-25T06:34:01Z,2021-09-24 06:34:01 UTC
30601,16-573-0380,ready for adoption,2021-12-04T14:57:32Z,2021-12-15 14:57:32 UTC
30602,04-235-8882,ready for adoption,2021-07-07T15:04:31Z,2021-08-05 15:04:31 UTC
30603,20-156-7346,ready for adoption,2021-11-28T10:48:53Z,2022-02-13 10:48:53 UTC
30604,72-876-3674,in foster home,2022-01-12T05:07:39Z,2022-02-27 05:07:39 UTC
30605,55-386-9867,in foster home,2021-04-24T14:09:02Z,2021-07-26 14:09:02 UTC
30606,14-666-0669,in foster home,2021-01-06T05:25:04Z,2021-04-14 05:25:04 UTC
30607,73-648-4412,adopted,2022-02-21T17:57:19Z,2022-04-11 17:57:19 UTC
30608,84-732-9624,adopted,2022-01-15T18:02:22Z,2022-04-15 18:02:22 UTC
30609,78-844-5105,in foster home,2021-11-21T23:08:39Z,2021-11-30 23:08:39 UTC
30610,77-763-1629,in foster home,2021-05-28T23:56:57Z,2021-06-06 23:56:57 UTC
30611,22-312-1796,in foster home,2021-10-07T18:57:29Z,2021-10-16 18:57:29 UTC
30612,50-761-6775,ready for adoption,2021-04-24T19:14:00Z,2021-07-25 19:14:00 UTC
30613,12-723-3550,in foster home,2021-05-17T08:28:10Z,2021-08-17 08:28:10 UTC
30614,37-558-9043,ready for adoption,2021-01-09T11:05:32Z,2021-02-22 11:05:32 UTC
30615,26-933-7845,adopted,2021-04-28T01:41:04Z,2021-04-30 01:41:04 UTC
30616,91-208-4517,in foster home,2022-01-09T06:54:08Z,2022-03-08 06:54:08 UTC
30617,36-973-0468,in foster home,2021-06-05T22:24:57Z,2021-06-22 22:24:57 UTC
30618,92-766-6715,ready for adoption,2022-01-19T01:52:23Z,2022-01-24 01:52:23 UTC
30619,58-018-8462,ready for adoption,2021-12-15T06:23:36Z,2022-03-21 06:23:36 UTC
30620,02-706-7839,ready for adoption,2021-09-28T07:26:23Z,2021-10-25 07:26:23 UTC
30621,85-398-0514,adopted,2022-01-17T20:09:13Z,2022-01-19 20:09:13 UTC
30622,22-705-0537,adopted,2021-03-21T10:43:02Z,2021-05-06 10:43:02 UTC
30623,13-155-9246,ready for adoption,2021-01-13T18:11:37Z,2021-01-25 18:11:37 UTC
30624,93-332-8213,adopted,2021-07-30T08:28:05Z,2021-11-01 08:28:05 UTC
30625,05-870-0917,ready for adoption,2021-03-15T15:53:16Z,2021-04-27 15:53:16 UTC
30626,46-228-3550,in quarantine,2021-11-10T21:56:19Z,2021-11-27 21:56:19 UTC
30627,90-369-5420,adopted,2021-03-08T06:50:51Z,2021-06-12 06:50:51 UTC
30628,57-228-7069,ready for adoption,2021-01-13T18:57:42Z,2021-02-20 18:57:42 UTC
30629,66-042-5500,ready for adoption,2021-01-12T06:45:55Z,2021-04-19 06:45:55 UTC
30630,56-530-1836,in foster home,2021-12-18T12:20:38Z,2022-02-11 12:20:38 UTC
30631,42-707-0243,adopted,2021-02-12T11:01:50Z,2021-03-19 11:01:50 UTC
30632,85-489-8745,in foster home,2021-04-30T15:07:24Z,2021-06-29 15:07:24 UTC
30633,31-189-0166,adopted,2021-04-06T17:40:48Z,2021-07-03 17:40:48 UTC
30634,32-535-4079,adopted,2021-05-11T17:11:24Z,2021-05-17 17:11:24 UTC
30635,77-252-0776,adopted,2021-06-03T07:30:41Z,2021-06-19 07:30:41 UTC
30636,96-572-1271,adopted,2021-09-09T01:12:03Z,2021-12-14 01:12:03 UTC
30637,76-011-5593,ready for adoption,2021-04-19T11:41:19Z,2021-07-27 11:41:19 UTC
30638,29-819-2373,in quarantine,2021-05-07T00:58:00Z,2021-07-16 00:58:00 UTC
30639,96-168-9317,in foster home,2022-01-27T07:47:15Z,2022-02-02 07:47:15 UTC
30640,03-373-1110,adopted,2021-07-07T01:58:50Z,2021-08-08 01:58:50 UTC
30641,29-961-3107,ready for adoption,2021-12-30T19:32:20Z,2022-02-18 19:32:20 UTC
30642,88-813-0442,in quarantine,2021-06-24T23:37:57Z,2021-07-12 23:37:57 UTC
30643,48-114-3989,ready for adoption,2021-09-11T05:15:28Z,2021-10-13 05:15:28 UTC
30644,63-774-7165,ready for adoption,2021-03-21T15:09:14Z,2021-06-01 15:09:14 UTC
30645,21-803-4037,adopted,2021-05-18T10:57:18Z,2021-05-19 10:57:18 UTC
30646,05-084-5802,adopted,2021-01-16T11:31:54Z,2021-03-02 11:31:54 UTC
30647,47-996-1672,in foster home,2021-06-03T07:32:15Z,2021-06-10 07:32:15 UTC
30648,77-478-9277,in foster home,2021-05-11T06:37:47Z,2021-07-03 06:37:47 UTC
30649,17-359-0855,in foster home,2021-12-19T11:17:31Z,2022-03-21 11:17:31 UTC
30650,73-665-4677,ready for adoption,2021-04-19T19:48:47Z,2021-05-14 19:48:47 UTC
30651,32-700-1731,ready for adoption,2022-01-05T07:42:31Z,2022-02-01 07:42:31 UTC
30652,18-281-5639,adopted,2021-11-24T15:36:57Z,2021-12-04 15:36:57 UTC
30653,61-722-4476,ready for adoption,2021-03-14T23:39:12Z,2021-05-18 23:39:12 UTC
30654,03-456-3694,ready for adoption,2021-10-27T01:34:34Z,2021-11-06 01:34:34 UTC
30655,62-729-7012,adopted,2021-03-22T21:34:06Z,2021-03-27 21:34:06 UTC
30656,64-193-4756,in foster home,2021-10-15T19:24:44Z,2021-12-14 19:24:44 UTC
30657,03-902-3601,in quarantine,2021-11-21T06:00:17Z,2022-01-19 06:00:17 UTC
30658,95-217-2972,ready for adoption,2021-05-11T04:57:41Z,2021-07-30 04:57:41 UTC
30659,56-342-0404,in foster home,2021-10-01T09:47:11Z,2021-11-12 09:47:11 UTC
30660,46-613-1412,adopted,2021-06-27T04:25:21Z,2021-09-01 04:25:21 UTC
30661,63-199-4955,ready for adoption,2021-11-24T13:15:49Z,2021-12-28 13:15:49 UTC
30662,86-717-0335,ready for adoption,2021-06-24T06:36:34Z,2021-07-21 06:36:34 UTC
30663,66-349-8359,adopted,2021-10-19T04:18:39Z,2022-01-23 04:18:39 UTC
30664,49-186-4692,adopted,2021-09-09T08:48:35Z,2021-10-17 08:48:35 UTC
30665,91-824-9802,in quarantine,2021-06-29T14:47:24Z,2021-07-27 14:47:24 UTC
30666,58-937-2825,adopted,2022-01-14T09:27:23Z,2022-03-31 09:27:23 UTC
30667,07-046-3454,ready for adoption,2021-01-03T15:27:23Z,2021-03-09 15:27:23 UTC
30668,73-967-9939,in foster home,2021-10-25T13:40:53Z,2021-11-01 13:40:53 UTC
30669,30-723-3052,adopted,2021-07-08T07:46:27Z,2021-09-16 07:46:27 UTC
30670,00-944-8296,ready for adoption,2021-04-24T07:38:33Z,2021-07-22 07:38:33 UTC
30671,72-794-5708,ready for adoption,2021-06-29T01:14:41Z,2021-06-30 01:14:41 UTC
30672,84-927-5288,ready for adoption,2021-01-03T19:21:38Z,2021-02-12 19:21:38 UTC
30673,83-472-9221,ready for adoption,2021-10-26T06:44:15Z,2021-12-31 06:44:15 UTC
30674,44-944-0329,adopted,2021-10-31T05:33:21Z,2022-01-26 05:33:21 UTC
30675,90-830-5508,ready for adoption,2021-04-22T16:44:47Z,2021-05-31 16:44:47 UTC
30676,61-541-7766,in foster home,2021-06-25T18:13:56Z,2021-09-09 18:13:56 UTC
30677,98-854-7316,adopted,2021-04-12T02:56:47Z,2021-05-09 02:56:47 UTC
30678,10-717-2718,in foster home,2021-03-16T18:57:36Z,2021-05-28 18:57:36 UTC
30679,49-491-8911,in foster home,2021-09-01T01:55:49Z,2021-11-07 01:55:49 UTC
30680,38-915-9812,in foster home,2021-11-08T23:04:16Z,2021-12-23 23:04:16 UTC
30681,32-920-4207,in quarantine,2021-05-16T00:14:10Z,2021-06-07 00:14:10 UTC
30682,89-649-4597,in foster home,2021-01-10T01:01:58Z,2021-01-19 01:01:58 UTC
30683,18-237-7947,ready for adoption,2021-02-07T18:55:08Z,2021-04-08 18:55:08 UTC
30684,72-148-8822,ready for adoption,2022-02-27T17:02:24Z,2022-05-07 17:02:24 UTC
30685,33-460-5723,adopted,2021-01-25T08:05:13Z,2021-04-22 08:05:13 UTC
30686,60-084-6180,adopted,2021-06-13T20:05:56Z,2021-07-08 20:05:56 UTC
30687,99-448-2583,adopted,2021-10-05T00:10:16Z,2021-10-08 00:10:16 UTC
30688,34-923-8415,ready for adoption,2021-03-05T19:59:29Z,2021-04-09 19:59:29 UTC
30689,14-995-4158,adopted,2021-08-10T10:03:28Z,2021-10-13 10:03:28 UTC
30690,79-433-4362,adopted,2021-04-06T08:07:35Z,2021-04-21 08:07:35 UTC
30691,90-773-7420,ready for adoption,2021-03-05T13:47:55Z,2021-06-02 13:47:55 UTC
30692,06-283-6222,in foster home,2022-01-30T05:24:47Z,2022-05-04 05:24:47 UTC
30693,54-675-9048,adopted,2021-09-04T22:23:42Z,2021-11-17 22:23:42 UTC
30694,31-989-6764,adopted,2021-08-31T16:06:49Z,2021-10-06 16:06:49 UTC
30695,28-287-9625,ready for adoption,2022-01-05T01:59:49Z,2022-03-16 01:59:49 UTC
30696,37-801-7170,adopted,2021-07-11T11:37:45Z,2021-10-05 11:37:45 UTC
30697,34-497-5910,in foster home,2021-09-30T22:52:50Z,2021-10-10 22:52:50 UTC
30698,36-303-9397,in quarantine,2021-10-31T10:06:52Z,2021-12-17 10:06:52 UTC
30699,36-678-0449,adopted,2021-08-25T22:45:55Z,2021-11-03 22:45:55 UTC
30700,68-264-8452,ready for adoption,2021-07-15T18:39:24Z,2021-10-19 18:39:24 UTC
30701,17-002-2443,in foster home,2021-07-06T12:55:21Z,2021-07-20 12:55:21 UTC
30702,00-977-7134,in quarantine,2021-11-20T21:18:35Z,2021-11-23 21:18:35 UTC
30703,07-347-6296,ready for adoption,2022-01-21T14:20:43Z,2022-02-09 14:20:43 UTC
30704,09-654-7597,ready for adoption,2021-06-22T05:19:39Z,2021-08-30 05:19:39 UTC
30705,41-660-7549,adopted,2021-05-18T16:54:30Z,2021-07-17 16:54:30 UTC
30706,77-773-6390,in quarantine,2021-12-02T12:17:23Z,2022-01-25 12:17:23 UTC
30707,45-641-7726,ready for adoption,2021-10-29T18:34:10Z,2021-12-26 18:34:10 UTC
30708,58-495-3714,ready for adoption,2021-06-14T11:07:16Z,2021-07-27 11:07:16 UTC
30709,88-948-2053,in foster home,2022-01-05T07:55:04Z,2022-02-14 07:55:04 UTC
30710,69-977-5139,ready for adoption,2021-06-08T17:31:29Z,2021-07-30 17:31:29 UTC
30711,70-775-7881,adopted,2021-09-20T17:26:49Z,2021-12-07 17:26:49 UTC
30712,14-458-3797,in quarantine,2022-01-04T07:43:35Z,2022-01-23 07:43:35 UTC
30713,76-276-0390,ready for adoption,2021-12-30T14:00:33Z,2022-01-11 14:00:33 UTC
30714,81-633-4515,ready for adoption,2021-01-01T11:40:14Z,2021-03-03 11:40:14 UTC
30715,97-386-0752,ready for adoption,2021-12-03T15:52:39Z,2022-01-28 15:52:39 UTC
30716,15-354-5908,in foster home,2022-02-08T11:27:14Z,2022-03-11 11:27:14 UTC
30717,27-047-3287,in quarantine,2022-01-03T23:55:40Z,2022-01-24 23:55:40 UTC
30718,40-937-9293,adopted,2021-11-18T13:09:30Z,2022-01-30 13:09:30 UTC
30719,88-237-7333,adopted,2021-11-05T22:14:11Z,2022-02-04 22:14:11 UTC
30720,62-553-7845,in foster home,2021-12-16T13:13:05Z,2022-01-04 13:13:05 UTC
30721,38-104-9224,in foster home,2021-05-27T18:39:39Z,2021-06-22 18:39:39 UTC
30722,93-554-0563,in foster home,2021-10-15T18:42:55Z,2021-12-16 18:42:55 UTC
30723,46-959-8973,in foster home,2021-06-05T16:12:47Z,2021-09-09 16:12:47 UTC
30724,67-118-1650,ready for adoption,2021-09-17T23:12:18Z,2021-10-04 23:12:18 UTC
30725,96-115-8421,in foster home,2021-07-29T15:46:30Z,2021-08-02 15:46:30 UTC
30726,29-026-8958,in quarantine,2021-03-28T11:02:54Z,2021-05-16 11:02:54 UTC
30727,93-734-2441,adopted,2021-09-19T10:23:11Z,2021-11-25 10:23:11 UTC
30728,71-953-0921,ready for adoption,2021-08-12T00:11:57Z,2021-08-15 00:11:57 UTC
30729,26-780-8464,adopted,2021-11-26T03:48:55Z,2022-01-16 03:48:55 UTC
30730,12-292-3258,in foster home,2021-01-23T04:20:24Z,2021-03-21 04:20:24 UTC
30731,48-800-8060,in foster home,2021-02-27T17:29:14Z,2021-03-18 17:29:14 UTC
30732,45-903-0714,ready for adoption,2022-02-23T01:23:09Z,2022-06-01 01:23:09 UTC
30733,60-489-2539,in foster home,2021-08-23T05:33:29Z,2021-10-15 05:33:29 UTC
30734,20-756-8824,ready for adoption,2022-02-20T10:58:21Z,2022-03-16 10:58:21 UTC
30735,87-839-2686,in foster home,2021-09-29T00:10:36Z,2021-09-30 00:10:36 UTC
30736,30-127-7368,adopted,2021-12-21T17:00:07Z,2022-03-20 17:00:07 UTC
30737,75-635-8674,ready for adoption,2022-02-12T01:13:46Z,2022-04-01 01:13:46 UTC
30738,71-727-6600,ready for adoption,2021-08-16T21:34:34Z,2021-08-18 21:34:34 UTC
30739,00-541-8862,ready for adoption,2021-12-11T17:20:50Z,2021-12-29 17:20:50 UTC
30740,78-034-6971,in foster home,2022-01-01T11:30:06Z,2022-04-06 11:30:06 UTC
30741,41-228-1645,ready for adoption,2021-09-22T10:14:24Z,2021-12-16 10:14:24 UTC
30742,42-621-0944,ready for adoption,2021-01-03T14:21:20Z,2021-03-19 14:21:20 UTC
30743,32-194-7232,in foster home,2021-04-12T13:05:35Z,2021-06-13 13:05:35 UTC
30744,61-272-3419,ready for adoption,2021-03-21T07:49:27Z,2021-05-20 07:49:27 UTC
30745,04-010-7452,in foster home,2022-02-04T03:35:24Z,2022-03-05 03:35:24 UTC
30746,89-717-8063,ready for adoption,2021-06-15T18:26:45Z,2021-07-24 18:26:45 UTC
30747,99-358-6613,ready for adoption,2021-11-22T05:10:43Z,2022-01-04 05:10:43 UTC
30748,79-655-6656,in quarantine,2022-01-11T16:05:43Z,2022-01-25 16:05:43 UTC
30749,74-707-3702,in foster home,2021-02-25T10:07:08Z,2021-03-13 10:07:08 UTC
30750,88-582-0844,ready for adoption,2022-02-21T13:50:56Z,2022-04-06 13:50:56 UTC
30751,38-354-2927,adopted,2021-02-14T04:44:20Z,2021-03-28 04:44:20 UTC
30752,67-723-8824,adopted,2021-07-30T20:21:19Z,2021-09-26 20:21:19 UTC
30753,20-091-6420,adopted,2021-11-10T18:04:01Z,2021-12-28 18:04:01 UTC
30754,26-040-7378,adopted,2021-12-10T03:57:30Z,2022-03-14 03:57:30 UTC
30755,82-662-2710,adopted,2021-04-04T07:13:41Z,2021-06-26 07:13:41 UTC
30756,09-873-0493,in foster home,2022-02-12T17:58:20Z,2022-04-21 17:58:20 UTC
30757,52-072-9960,adopted,2021-11-30T11:27:05Z,2021-12-27 11:27:05 UTC
30758,67-347-7911,ready for adoption,2022-01-31T08:30:56Z,2022-03-15 08:30:56 UTC
30759,99-379-6911,ready for adoption,2022-01-01T09:36:58Z,2022-04-10 09:36:58 UTC
30760,07-517-6610,adopted,2021-05-30T21:11:48Z,2021-08-08 21:11:48 UTC
30761,58-936-7606,in quarantine,2022-02-19T08:01:37Z,2022-05-04 08:01:37 UTC
30762,39-011-5579,ready for adoption,2021-09-20T23:36:20Z,2021-10-08 23:36:20 UTC
30763,00-082-7790,adopted,2022-01-05T23:35:55Z,2022-03-05 23:35:55 UTC
30764,07-305-3096,ready for adoption,2021-12-29T08:07:35Z,2022-03-25 08:07:35 UTC
30765,77-569-8634,ready for adoption,2021-05-06T23:28:30Z,2021-08-02 23:28:30 UTC
30766,42-823-1258,adopted,2021-03-17T12:44:01Z,2021-06-12 12:44:01 UTC
30767,59-091-7342,adopted,2021-11-16T17:16:41Z,2022-02-10 17:16:41 UTC
30768,11-954-5156,adopted,2021-05-07T10:44:16Z,2021-07-20 10:44:16 UTC
30769,40-191-5176,ready for adoption,2021-05-16T04:33:38Z,2021-05-21 04:33:38 UTC
30770,64-481-7992,ready for adoption,2021-05-04T18:39:20Z,2021-07-05 18:39:20 UTC
30771,01-522-5163,adopted,2021-08-25T04:13:38Z,2021-11-25 04:13:38 UTC
30772,61-155-2773,adopted,2021-12-17T20:36:02Z,2022-01-10 20:36:02 UTC
30773,46-764-8084,adopted,2021-08-18T15:44:23Z,2021-10-23 15:44:23 UTC
30774,42-579-9938,ready for adoption,2021-09-20T10:29:59Z,2021-10-20 10:29:59 UTC
30775,42-283-9658,adopted,2021-08-08T23:06:09Z,2021-08-16 23:06:09 UTC
30776,27-004-8343,in foster home,2021-10-28T14:03:23Z,2021-12-29 14:03:23 UTC
30777,54-210-7179,ready for adoption,2021-09-09T04:09:17Z,2021-12-15 04:09:17 UTC
30778,26-913-1447,ready for adoption,2021-07-23T13:24:54Z,2021-10-19 13:24:54 UTC
30779,40-888-7587,adopted,2021-02-16T05:41:34Z,2021-03-29 05:41:34 UTC
30780,05-290-3849,in foster home,2021-03-20T02:29:03Z,2021-05-08 02:29:03 UTC
30781,40-956-1089,in quarantine,2021-12-14T19:38:49Z,2022-02-07 19:38:49 UTC
30782,48-314-0905,ready for adoption,2022-01-10T23:37:39Z,2022-01-25 23:37:39 UTC
30783,14-726-8964,adopted,2021-08-19T01:27:37Z,2021-10-13 01:27:37 UTC
30784,81-570-6628,adopted,2021-07-29T06:14:48Z,2021-08-24 06:14:48 UTC
30785,73-499-7805,ready for adoption,2021-01-30T06:48:41Z,2021-04-29 06:48:41 UTC
30786,07-151-3982,adopted,2022-02-06T02:39:13Z,2022-02-12 02:39:13 UTC
30787,12-556-0736,in quarantine,2021-07-03T08:56:01Z,2021-09-25 08:56:01 UTC
30788,72-713-8575,in foster home,2021-07-17T14:39:36Z,2021-07-31 14:39:36 UTC
30789,82-447-0918,ready for adoption,2021-06-26T08:41:12Z,2021-08-31 08:41:12 UTC
30790,84-777-3179,adopted,2021-05-16T23:11:40Z,2021-07-25 23:11:40 UTC
30791,48-737-9405,ready for adoption,2022-01-31T02:28:37Z,2022-04-22 02:28:37 UTC
30792,53-395-4679,ready for adoption,2021-06-10T02:40:42Z,2021-06-27 02:40:42 UTC
30793,02-801-4154,adopted,2021-01-13T02:27:55Z,2021-03-06 02:27:55 UTC
30794,05-531-3690,ready for adoption,2021-12-11T12:56:18Z,2022-02-05 12:56:18 UTC
30795,49-180-3225,adopted,2022-01-10T06:34:07Z,2022-01-27 06:34:07 UTC
30796,98-891-8092,in quarantine,2021-04-03T13:18:25Z,2021-06-11 13:18:25 UTC
30797,40-921-2690,ready for adoption,2021-02-14T19:54:57Z,2021-04-23 19:54:57 UTC
30798,51-144-1993,in quarantine,2021-09-25T23:15:30Z,2021-11-30 23:15:30 UTC
30799,59-617-8909,adopted,2022-01-11T14:42:15Z,2022-02-27 14:42:15 UTC
30800,13-732-7170,ready for adoption,2021-10-01T10:28:13Z,2022-01-05 10:28:13 UTC
30801,80-165-4472,adopted,2021-03-09T04:16:35Z,2021-04-27 04:16:35 UTC
30802,15-139-4795,ready for adoption,2021-05-06T23:23:33Z,2021-07-16 23:23:33 UTC
30803,44-550-4784,adopted,2022-02-15T21:59:37Z,2022-04-29 21:59:37 UTC
30804,64-776-1565,in quarantine,2021-09-25T07:57:02Z,2022-01-02 07:57:02 UTC
30805,45-584-8234,in foster home,2021-05-07T06:35:50Z,2021-06-01 06:35:50 UTC
30806,25-110-9280,in quarantine,2022-01-29T15:55:07Z,2022-03-24 15:55:07 UTC
30807,37-660-6489,ready for adoption,2021-05-06T19:45:17Z,2021-08-12 19:45:17 UTC
30808,48-249-0682,adopted,2021-04-21T18:46:05Z,2021-06-08 18:46:05 UTC
30809,82-884-8069,adopted,2021-02-11T11:37:48Z,2021-02-19 11:37:48 UTC
30810,18-678-3531,adopted,2021-08-26T16:19:14Z,2021-10-20 16:19:14 UTC
30811,22-997-4960,ready for adoption,2021-09-07T16:45:12Z,2021-10-06 16:45:12 UTC
30812,23-068-7138,in quarantine,2021-10-20T11:36:46Z,2022-01-04 11:36:46 UTC
30813,72-995-4285,ready for adoption,2021-10-22T08:36:24Z,2021-12-11 08:36:24 UTC
30814,52-176-4400,adopted,2021-01-24T06:31:21Z,2021-03-20 06:31:21 UTC
30815,92-517-5404,ready for adoption,2021-01-16T00:13:35Z,2021-02-22 00:13:35 UTC
30816,82-653-6138,in foster home,2022-02-02T15:39:31Z,2022-03-10 15:39:31 UTC
30817,69-458-2985,adopted,2021-03-03T19:41:12Z,2021-06-01 19:41:12 UTC
30818,79-859-0759,in foster home,2021-03-16T09:03:34Z,2021-05-15 09:03:34 UTC
30819,53-078-5222,adopted,2021-03-09T09:09:33Z,2021-03-29 09:09:33 UTC
30820,51-909-2833,ready for adoption,2021-12-30T10:18:36Z,2022-01-21 10:18:36 UTC
30821,78-732-1278,ready for adoption,2021-03-21T15:39:45Z,2021-04-01 15:39:45 UTC
30822,94-045-5003,ready for adoption,2022-01-19T21:48:42Z,2022-04-16 21:48:42 UTC
30823,21-006-7049,in quarantine,2021-06-21T03:44:19Z,2021-08-15 03:44:19 UTC
30824,53-351-0519,ready for adoption,2021-07-08T09:37:29Z,2021-10-04 09:37:29 UTC
30825,10-188-3174,adopted,2021-10-23T16:06:12Z,2021-11-19 16:06:12 UTC
30826,35-931-3559,ready for adoption,2021-05-07T17:51:43Z,2021-07-08 17:51:43 UTC
30827,55-938-1082,adopted,2021-03-03T21:34:33Z,2021-03-07 21:34:33 UTC
30828,29-351-3066,adopted,2021-01-22T11:06:37Z,2021-03-18 11:06:37 UTC
30829,03-816-6593,adopted,2021-07-16T20:08:36Z,2021-07-19 20:08:36 UTC
30830,40-112-0720,in foster home,2021-03-01T04:05:29Z,2021-04-03 04:05:29 UTC
30831,82-034-5771,in quarantine,2021-06-10T02:08:39Z,2021-09-04 02:08:39 UTC
30832,36-984-8843,in foster home,2021-04-28T06:54:38Z,2021-08-01 06:54:38 UTC
30833,92-500-4829,adopted,2021-12-06T11:00:05Z,2022-01-13 11:00:05 UTC
30834,43-754-2509,in foster home,2021-11-01T01:28:05Z,2021-11-26 01:28:05 UTC
30835,04-336-7270,in foster home,2021-10-23T04:01:05Z,2021-11-03 04:01:05 UTC
30836,53-735-5759,ready for adoption,2021-08-03T02:05:42Z,2021-08-24 02:05:42 UTC
30837,44-796-0672,in quarantine,2022-01-25T09:31:07Z,2022-02-13 09:31:07 UTC
30838,58-238-8410,ready for adoption,2022-01-02T07:35:39Z,2022-03-25 07:35:39 UTC
30839,15-269-6713,adopted,2021-01-12T19:08:47Z,2021-03-19 19:08:47 UTC
30840,18-313-1401,in quarantine,2022-02-10T20:17:54Z,2022-05-16 20:17:54 UTC
30841,33-890-0923,adopted,2021-08-19T07:11:20Z,2021-11-11 07:11:20 UTC
30842,01-565-4515,adopted,2021-11-16T10:49:29Z,2022-02-08 10:49:29 UTC
30843,56-536-8970,adopted,2021-09-08T07:43:01Z,2021-11-18 07:43:01 UTC
30844,38-719-5637,ready for adoption,2021-04-07T08:38:08Z,2021-06-18 08:38:08 UTC
30845,76-022-2466,ready for adoption,2021-04-09T18:40:18Z,2021-05-14 18:40:18 UTC
30846,46-712-6610,ready for adoption,2021-10-25T11:56:53Z,2022-01-08 11:56:53 UTC
30847,59-143-0608,ready for adoption,2022-02-10T23:33:38Z,2022-04-20 23:33:38 UTC
30848,01-208-5612,ready for adoption,2021-11-22T13:17:10Z,2022-02-02 13:17:10 UTC
30849,30-923-5574,adopted,2021-12-24T19:00:03Z,2022-01-26 19:00:03 UTC
30850,18-475-5186,adopted,2022-02-23T23:11:52Z,2022-03-12 23:11:52 UTC
30851,07-518-6785,adopted,2021-12-19T19:16:14Z,2022-02-23 19:16:14 UTC
30852,77-576-6362,ready for adoption,2022-02-23T03:47:01Z,2022-04-15 03:47:01 UTC
