pk,purchase_fk,item_fk,quantity
65231,15532,1029,6
65232,24081,113,10
65233,7318,582,5
65234,14116,140,11
65235,2569,633,15
65236,6513,277,14
65237,27494,170,6
65238,4470,872,8
65239,3087,51,9
65240,7304,647,6
65241,22890,959,16
65242,2763,157,1
65243,14353,868,14
65244,203,343,3
65245,27742,187,1
65246,18755,489,9
65247,3185,709,11
65248,23319,524,5
65249,16225,506,5
65250,13804,844,9
65251,14806,827,8
65252,8109,619,9
65253,15253,776,7
65254,12639,740,11
65255,24485,925,3
65256,19983,275,17
65257,27949,886,14
65258,14584,677,8
65259,28160,801,1
65260,11554,490,2
65261,9312,735,6
65262,14717,820,16
65263,7949,567,6
65264,27513,744,14
65265,25258,9,10
65266,4887,248,10
65267,5510,992,16
65268,11592,391,11
65269,18831,386,16
65270,13663,533,15
65271,120,736,3
65272,27349,581,13
65273,3930,173,14
65274,26424,75,7
65275,13810,316,13
65276,7400,198,17
65277,9707,334,14
65278,23181,998,3
65279,8689,74,10
65280,10360,338,7
65281,12954,514,6
65282,26480,1,1
65283,6569,365,13
65284,11535,504,3
65285,9175,197,9
65286,12091,974,16
65287,22013,90,11
65288,3230,146,16
65289,9755,497,13
65290,25411,592,15
65291,8739,342,13
65292,14944,877,13
65293,20620,115,8
65294,19436,697,4
65295,4673,509,3
65296,59,407,2
65297,11289,396,13
65298,25863,424,12
65299,8364,665,15
65300,9779,795,13
65301,7263,990,17
65302,27466,319,11
65303,20938,530,5
65304,19944,247,8
65305,22504,572,8
65306,16,707,8
65307,25997,246,17
65308,10405,991,7
65309,13050,412,13
65310,14114,211,2
65311,10548,229,4
65312,5212,290,3
65313,8712,473,14
65314,12895,494,7
65315,18141,800,6
65316,12082,962,17
65317,13700,681,17
65318,765,637,6
65319,18549,67,10
65320,3868,562,17
65321,19902,420,10
65322,14790,725,1
65323,19396,397,6
65324,14866,623,4
65325,2896,896,5
65326,8026,737,15
65327,19757,18,10
65328,27024,367,14
65329,9754,456,15
65330,5113,731,17
65331,8602,809,7
65332,23702,964,14
65333,21509,110,1
65334,4202,967,12
65335,19954,518,9
65336,14643,880,5
65337,17982,786,9
65338,20334,777,12
65339,9202,899,6
65340,25509,356,4
65341,3433,712,12
65342,4384,753,17
65343,7036,475,13
65344,11078,64,6
65345,20693,688,13
65346,16388,501,5
65347,23835,385,6
65348,13254,176,1
65349,1204,513,4
65350,18989,591,14
65351,27058,848,5
65352,779,658,14
65353,11298,799,16
65354,16516,416,5
65355,14067,7,15
65356,23618,458,10
65357,15185,693,1
65358,4451,363,17
65359,16714,421,3
65360,8911,291,16
65361,22932,887,2
65362,15286,496,5
65363,16267,718,11
65364,10325,939,5
65365,15267,166,16
65366,4122,36,3
65367,28186,345,7
65368,15523,11,11
65369,27479,1013,8
65370,3116,314,9
65371,1412,834,3
65372,2639,274,14
65373,25826,761,15
65374,17088,862,9
65375,6505,250,17
65376,24387,493,1
65377,19123,917,8
65378,16266,812,5
65379,21671,952,15
65380,2513,554,5
65381,22483,563,3
65382,14940,532,4
65383,15932,351,14
65384,12204,483,6
65385,19596,445,15
65386,20378,401,6
65387,5542,643,6
65388,3257,597,3
65389,9029,1015,17
65390,26542,1009,10
65391,3811,428,6
65392,13449,796,6
65393,25741,1024,5
65394,9006,464,16
65395,9968,527,5
65396,22053,864,4
65397,684,988,12
65398,4821,255,10
65399,20556,673,4
65400,20388,960,10
65401,23335,659,9
65402,24238,986,16
65403,20170,15,12
65404,20040,607,15
65405,26452,961,15
65406,16124,258,1
65407,7914,617,7
65408,10893,89,13
65409,16706,525,3
65410,21613,866,13
65411,121,476,4
65412,6813,415,2
65413,4251,755,14
65414,20510,410,14
65415,3725,995,14
65416,9517,95,10
65417,17443,971,1
65418,13335,1002,9
65419,4121,315,6
65420,18627,585,10
65421,5845,329,13
65422,17476,728,1
65423,18060,201,14
65424,22587,27,4
65425,7167,330,4
65426,16403,455,17
65427,20000,830,9
65428,17534,193,4
65429,15941,162,4
65430,4477,450,2
65431,27018,511,17
65432,17117,362,16
65433,24642,200,14
65434,11528,1025,9
65435,22505,948,10
65436,22560,926,2
65437,16291,649,6
65438,27943,924,6
65439,4955,38,2
65440,10882,914,3
65441,5189,612,5
65442,3119,231,5
65443,10975,797,12
65444,5258,931,3
65445,27829,568,7
65446,4549,470,5
65447,26185,150,11
65448,23626,383,12
65449,20138,12,17
65450,16167,433,9
65451,1528,845,17
65452,15055,601,3
65453,14706,440,3
65454,26846,98,2
65455,19696,555,17
65456,7486,892,13
65457,4899,431,8
65458,10301,895,1
65459,22028,593,15
65460,25777,881,15
65461,2918,353,15
65462,15162,945,13
65463,15614,1027,14
65464,24576,335,13
65465,13638,379,15
65466,10129,347,15
65467,17120,604,10
65468,20041,1022,9
65469,1314,675,7
65470,12433,682,12
65471,2131,909,14
65472,14872,437,4
65473,4710,392,12
65474,19803,70,3
65475,4400,871,6
65476,11245,901,10
65477,11721,695,16
65478,10005,481,13
65479,1185,782,15
65480,16878,942,14
65481,19704,259,16
65482,25880,227,9
65483,11282,916,11
65484,27756,214,12
65485,28126,913,13
65486,21445,212,10
65487,20977,22,2
65488,3126,57,3
65489,17307,284,11
65490,22761,543,15
65491,17432,169,16
65492,8342,802,16
65493,10458,833,8
65494,4120,1021,17
65495,7733,975,6
65496,3185,536,5
65497,20117,411,8
65498,16729,611,3
65499,1624,354,3
65500,4598,388,8
65501,4802,174,6
65502,9437,389,7
65503,26949,215,9
65504,1836,97,15
65505,10768,644,16
65506,17006,686,1
65507,24106,228,14
65508,12801,269,8
65509,14384,357,12
65510,23976,366,12
65511,16788,790,2
65512,18483,285,3
65513,10306,828,4
65514,17465,793,15
65515,10423,322,1
65516,9737,20,13
65517,15838,907,7
65518,5126,771,3
65519,18602,404,7
65520,20535,1012,14
65521,27351,927,10
65522,1823,651,14
65523,21330,757,1
65524,3497,641,16
65525,15867,432,9
65526,12247,168,15
65527,13396,164,1
65528,7750,529,1
65529,7390,218,6
65530,7795,599,6
65531,24551,815,11
65532,16427,323,4
65533,28093,859,2
65534,19458,73,10
65535,6714,293,7
65536,24647,648,10
65537,20913,172,3
65538,16905,972,1
65539,21989,196,4
65540,2183,262,11
65541,10207,840,17
65542,18312,798,7
65543,3053,240,17
65544,782,855,10
65545,17070,273,8
65546,22213,118,7
65547,15645,816,13
65548,20827,759,9
65549,22681,111,7
65550,26509,852,17
65551,23838,28,4
65552,11619,281,4
65553,25727,818,15
65554,1591,950,16
65555,5327,860,11
65556,19993,819,14
65557,26905,861,13
65558,18507,194,4
65559,25706,775,2
65560,16641,308,8
65561,1357,333,8
65562,12257,639,2
65563,8966,81,15
65564,28143,806,5
65565,5835,320,10
65566,20534,418,10
65567,16027,171,4
65568,22693,999,10
65569,13897,587,15
65570,27007,112,13
65571,10845,80,6
65572,1546,1018,11
65573,12345,784,2
65574,24067,680,15
65575,9415,106,11
65576,16399,359,8
65577,17191,605,4
65578,12133,207,11
65579,23095,615,14
65580,16313,373,8
65581,28073,286,15
65582,11868,672,4
65583,3831,499,7
65584,19004,311,5
65585,22476,674,8
65586,7070,58,3
65587,1681,345,15
65588,6324,353,2
65589,8900,166,5
65590,27073,483,4
65591,18732,712,9
65592,26053,160,3
65593,17620,764,12
65594,9445,924,14
65595,4577,928,16
65596,6826,569,4
65597,23622,402,6
65598,504,179,16
65599,26666,127,15
65600,25839,730,10
65601,21239,524,3
65602,13111,137,14
65603,26854,675,5
65604,4983,315,8
65605,7281,516,14
65606,3964,364,8
65607,5086,341,7
65608,21199,875,5
65609,25401,499,5
65610,20234,180,6
65611,27209,394,10
65612,16822,1023,5
65613,10837,502,8
65614,5965,111,3
65615,18477,27,7
65616,24200,251,14
65617,7618,189,10
65618,23434,21,3
65619,24963,857,11
65620,4198,425,17
65621,10000,490,17
65622,27352,245,9
65623,22796,733,7
65624,9027,69,8
65625,21323,997,12
65626,5241,194,11
65627,11284,62,8
65628,386,973,2
65629,4397,192,3
65630,17775,793,2
65631,21858,195,15
65632,1384,872,10
65633,25587,423,7
65634,26795,918,5
65635,8417,3,16
65636,7802,172,17
65637,7713,59,8
65638,27591,683,10
65639,28096,749,17
65640,13616,856,14
65641,14619,977,11
65642,14259,935,6
65643,23755,533,12
65644,2162,798,8
65645,15744,85,14
65646,8705,610,1
65647,23048,74,16
65648,18662,125,12
65649,22478,981,3
65650,21725,873,13
65651,7583,790,12
65652,26819,232,10
65653,12941,802,1
65654,15330,985,8
65655,7828,815,5
65656,16593,818,13
65657,8423,56,11
65658,9184,479,13
65659,494,150,1
65660,918,968,2
65661,16785,885,15
65662,14534,527,14
65663,5804,223,9
65664,23884,8,7
65665,7900,1022,10
65666,15879,352,6
65667,24399,13,11
65668,11905,687,7
65669,7877,112,1
65670,28003,540,14
65671,4935,978,6
65672,10390,732,2
65673,10565,4,14
65674,19364,701,10
65675,15521,34,16
65676,17207,465,1
65677,19593,664,9
65678,5217,751,6
65679,22284,306,14
65680,3076,489,2
65681,5565,444,5
65682,23582,334,12
65683,6333,787,13
65684,14558,90,11
65685,27973,844,13
65686,2395,814,4
65687,23767,32,2
65688,3702,264,6
65689,22045,298,8
65690,6401,889,5
65691,25824,821,16
65692,20935,510,13
65693,7690,972,5
65694,15612,377,2
65695,13875,986,3
65696,21172,949,1
65697,18351,691,1
65698,12278,118,6
65699,8381,260,7
65700,10930,418,16
65701,26003,960,7
65702,16790,95,9
65703,26603,574,17
65704,17705,750,5
65705,26286,340,12
65706,9953,426,8
65707,16361,860,9
65708,24703,782,11
65709,3378,919,6
65710,21696,314,11
65711,27982,321,12
65712,21569,867,11
65713,8983,105,3
65714,26184,443,8
65715,13210,642,13
65716,25486,1017,15
65717,13527,42,7
65718,24598,630,5
65719,27695,807,12
65720,5417,318,14
65721,123,452,15
65722,27625,591,14
65723,2736,497,8
65724,8600,669,10
65725,11618,445,12
65726,10644,541,14
65727,17214,410,4
65728,398,827,12
65729,10483,2,2
65730,21574,881,1
65731,22119,722,9
65732,22986,659,6
65733,14905,668,4
65734,16655,952,16
65735,12984,406,6
65736,17431,289,6
65737,24717,348,8
65738,1731,104,16
65739,11236,122,8
65740,25586,171,13
65741,5783,783,5
65742,11399,896,4
65743,3789,78,6
65744,11734,964,7
65745,13750,487,14
65746,17397,1028,12
65747,9369,176,15
65748,20998,728,15
65749,19986,330,5
65750,1675,654,13
65751,17645,255,15
65752,4511,360,12
65753,18287,1019,10
65754,4541,975,11
65755,12032,226,12
65756,11377,907,14
65757,9323,993,11
65758,18379,239,2
65759,26326,743,11
65760,1380,106,13
65761,18856,498,8
65762,17611,791,14
65763,8346,551,6
65764,25365,236,7
65765,2141,711,6
65766,5615,339,9
65767,26205,618,1
65768,1413,810,13
65769,21541,258,7
65770,25508,212,14
65771,7936,876,11
65772,9197,613,4
65773,21354,387,4
65774,25540,229,4
65775,27279,386,4
65776,10793,842,5
65777,25301,477,5
65778,3271,729,6
65779,11327,23,2
65780,21566,461,3
65781,17117,507,10
65782,26409,597,7
65783,24079,476,10
65784,12728,5,9
65785,19153,495,16
65786,7066,568,17
65787,16595,632,4
65788,13440,178,12
65789,5044,606,11
65790,4904,983,8
65791,26564,912,15
65792,13298,447,9
65793,12689,292,13
65794,11443,585,7
65795,5386,375,2
65796,24567,992,4
65797,622,130,14
65798,19832,1008,11
65799,12176,18,5
65800,8194,324,16
65801,13100,485,4
65802,2066,97,6
65803,14560,879,1
65804,20789,933,3
65805,3644,916,6
65806,6348,390,8
65807,14905,959,17
65808,24350,262,8
65809,12349,138,10
65810,8988,869,10
65811,6522,658,8
65812,18452,165,13
65813,18448,775,8
65814,7075,182,8
65815,13990,252,7
65816,18739,201,6
65817,23453,667,1
65818,20654,459,17
65819,8912,859,6
65820,9203,66,8
65821,5212,326,1
65822,22676,9,16
65823,10737,238,7
65824,5983,571,15
65825,8231,858,9
65826,11194,283,6
65827,5258,816,7
65828,10619,169,10
65829,3033,979,6
65830,25018,890,13
65831,27820,216,2
65832,8074,724,11
65833,1010,877,14
65834,321,79,9
65835,5903,442,5
65836,19541,829,15
65837,25378,786,11
65838,27601,398,13
65839,3559,1000,16
65840,4278,868,5
65841,18581,955,13
65842,20194,240,1
65843,17028,822,17
65844,19930,736,5
65845,17915,607,4
65846,7050,246,13
65847,12275,650,10
65848,18530,726,16
65849,9283,343,2
65850,12131,739,2
65851,26314,663,17
65852,24832,133,14
65853,1160,87,17
65854,28147,505,11
65855,23672,107,17
65856,17537,350,9
65857,13916,436,15
65858,12847,31,12
65859,27847,940,1
65860,1717,570,6
65861,13643,1016,14
65862,3587,14,12
65863,21919,48,5
65864,11195,325,10
65865,25773,835,14
65866,23614,605,6
65867,7100,299,9
65868,27805,434,14
65869,16109,273,6
65870,11861,366,9
65871,15823,917,2
65872,4206,820,14
65873,27938,10,2
65874,22932,155,6
65875,1895,382,17
65876,14881,831,8
65877,4350,358,5
65878,12699,580,2
65879,13194,35,11
65880,375,469,2
65881,5612,725,12
65882,2453,53,10
65883,25182,244,15
65884,8577,614,15
65885,18651,861,6
65886,16829,219,6
65887,10011,865,1
65888,15224,539,5
65889,1528,954,10
65890,6882,414,2
65891,24869,880,9
65892,21652,121,14
65893,1522,373,14
65894,6407,901,13
65895,9309,117,11
65896,5496,770,5
65897,12722,862,6
65898,19373,441,14
65899,4368,673,7
65900,13559,628,17
65901,16046,784,7
65902,24170,60,6
65903,7519,412,16
65904,12686,26,3
65905,24919,583,12
65906,14860,744,3
65907,25043,462,14
65908,11901,535,13
65909,19066,28,15
65910,12328,579,11
65911,4716,878,7
65912,14578,143,5
65913,8122,752,11
65914,18304,287,12
65915,12381,185,9
65916,28123,719,14
65917,12651,83,8
65918,762,437,17
65919,3367,665,14
65920,21506,525,15
65921,18841,567,12
65922,20060,557,9
65923,28111,20,3
65924,23498,186,5
65925,5578,911,9
65926,8409,888,16
65927,4062,615,15
65928,4352,454,12
65929,12803,199,13
65930,16803,679,1
65931,24403,401,16
65932,26449,727,8
65933,27327,566,7
65934,8811,695,4
65935,9409,550,2
65936,16227,884,12
65937,6289,407,11
65938,13692,7,16
65939,9304,263,12
65940,25543,720,9
65941,24390,114,9
65942,14757,994,11
65943,23743,515,1
65944,15810,611,8
65945,4700,218,12
65946,21403,587,9
65947,22401,135,10
65948,23883,581,9
65949,15998,698,14
65950,3766,496,2
65951,195,794,14
65952,27583,965,4
65953,5359,380,14
65954,20172,778,7
65955,5284,824,10
65956,941,974,13
65957,24719,164,4
65958,3926,156,5
65959,8088,522,1
65960,12774,754,5
65961,15670,369,6
65962,12980,845,17
65963,24063,898,6
65964,2010,102,2
65965,26158,128,7
65966,7238,200,13
65967,26553,372,1
65968,15101,276,3
65969,9743,564,2
65970,25091,265,3
65971,3093,508,1
65972,21439,781,4
65973,23378,511,14
65974,4717,797,1
65975,12740,767,13
65976,2552,811,13
65977,13394,852,13
65978,4460,710,2
65979,25742,962,2
65980,7842,1014,2
65981,12703,290,5
65982,6770,509,7
65983,21953,393,3
65984,5700,1018,7
65985,22006,27,10
65986,25684,1008,8
65987,10743,203,9
65988,15682,455,13
65989,18114,202,7
65990,4929,233,1
65991,10445,685,8
65992,14846,423,15
65993,16748,838,16
65994,20950,31,5
65995,11467,101,14
65996,3555,175,11
65997,16997,80,15
65998,12906,283,13
65999,8038,322,6
66000,3936,877,15
66001,11673,893,6
66002,15160,676,10
66003,6565,401,10
66004,14868,306,15
66005,27287,16,12
66006,18204,958,1
66007,138,19,10
66008,17808,90,3
66009,10408,325,11
66010,13410,282,11
66011,225,57,5
66012,2505,868,13
66013,5945,371,9
66014,20633,811,11
66015,17345,611,6
66016,26654,121,16
66017,4612,150,2
66018,2285,300,1
66019,1654,878,17
66020,12644,294,11
66021,27106,148,4
66022,25949,244,4
66023,15389,1005,9
66024,15688,762,1
66025,4919,918,13
66026,8473,651,3
66027,6581,304,2
66028,26875,62,10
66029,25786,738,9
66030,24056,759,2
66031,2296,343,13
66032,9373,328,4
66033,24933,684,16
66034,8260,949,5
66035,6730,674,14
66036,12067,866,10
66037,25290,663,9
66038,12076,169,12
66039,13804,736,2
66040,27969,10,4
66041,12094,590,8
66042,2304,534,10
66043,48,396,10
66044,18849,83,6
66045,5929,826,16
66046,4360,61,15
66047,11198,133,9
66048,8832,331,15
66049,15131,158,16
66050,26360,1028,12
66051,18426,635,13
66052,9377,349,14
66053,20010,650,14
66054,7945,277,14
66055,18317,570,11
66056,27497,527,12
66057,7505,131,1
66058,27704,411,14
66059,11742,451,9
66060,1041,777,17
66061,18287,471,2
66062,7422,544,9
66063,7774,596,12
66064,20234,941,7
66065,3407,781,13
66066,14803,819,15
66067,5473,772,12
66068,8082,999,4
66069,24187,82,6
66070,23323,713,6
66071,13286,724,3
66072,7925,120,7
66073,15552,352,3
66074,14872,336,12
66075,2123,974,10
66076,3656,1016,4
66077,1058,117,2
66078,2011,905,16
66079,11855,881,7
66080,2288,991,10
66081,15149,960,12
66082,18008,1013,14
66083,4972,164,11
66084,18916,18,11
66085,27427,574,5
66086,10894,605,7
66087,4675,348,12
66088,1491,944,15
66089,3588,541,16
66090,15290,235,3
66091,12392,737,12
66092,22494,879,7
66093,5805,897,14
66094,3720,673,4
66095,14738,850,12
66096,2305,959,17
66097,1409,253,7
66098,22968,119,1
66099,16025,537,15
66100,17621,639,9
66101,21095,259,16
66102,10433,498,8
66103,16780,330,17
66104,23479,184,4
66105,2165,683,7
66106,22763,951,16
66107,4966,789,13
66108,5938,188,5
66109,5875,519,11
66110,23432,74,2
66111,11125,726,11
66112,22514,802,2
66113,20142,692,10
66114,25289,748,5
66115,16523,551,7
66116,10318,339,2
66117,8605,363,11
66118,18299,703,8
66119,21647,791,2
66120,5241,821,11
66121,12037,523,11
66122,13507,404,14
66123,12632,217,13
66124,266,701,3
66125,23906,860,13
66126,10353,730,12
66127,16164,271,9
66128,9290,384,13
66129,10330,206,12
66130,24892,211,1
66131,6622,654,3
66132,12544,279,16
66133,19267,346,3
66134,6244,125,15
66135,9748,402,5
66136,1642,372,6
66137,1451,196,12
66138,8158,201,9
66139,11604,543,1
66140,16476,478,3
66141,4477,45,10
66142,17661,256,4
66143,11341,370,7
66144,7144,472,4
66145,27881,888,4
66146,21188,913,2
66147,15483,728,15
66148,20031,861,14
66149,15088,1010,15
66150,21958,743,2
66151,21370,883,17
66152,22948,464,3
66153,11596,603,14
66154,14534,967,12
66155,8731,767,7
66156,19670,808,9
66157,27792,181,10
66158,6360,747,13
66159,19986,840,12
66160,27634,652,4
66161,6923,979,2
66162,20079,440,12
66163,1129,159,3
66164,10275,7,16
66165,23041,698,4
66166,19049,950,8
66167,17524,220,8
66168,1706,989,9
66169,16528,12,16
66170,12387,865,16
66171,5650,236,7
66172,21353,485,16
66173,27549,369,3
66174,14288,1004,15
66175,21396,715,9
66176,2134,502,13
66177,1437,345,3
66178,15700,994,17
66179,23597,817,13
66180,12652,374,11
66181,13203,142,10
66182,16000,718,4
66183,20892,252,14
66184,16888,53,14
66185,19055,952,5
66186,15334,427,14
66187,1382,711,9
66188,13364,106,17
66189,22916,1019,13
66190,22752,466,2
66191,16942,380,9
66192,7021,285,17
66193,15843,102,6
66194,7914,780,10
66195,14802,28,5
66196,7932,532,5
66197,3303,595,15
66198,26882,364,5
66199,9009,475,4
66200,9299,11,2
66201,18363,631,10
66202,4091,973,16
66203,27301,585,14
66204,13651,398,7
66205,24664,546,9
66206,21197,105,2
66207,22589,342,3
66208,6844,910,5
66209,7442,377,6
66210,19702,820,3
66211,3675,758,7
66212,10753,869,9
66213,15460,77,11
66214,20540,456,3
66215,4942,514,2
66216,7386,568,17
66217,5213,604,6
66218,23711,975,1
66219,12266,1023,16
66220,7530,460,10
66221,6184,291,17
66222,13599,67,16
66223,22210,770,3
66224,3230,312,13
66225,18815,299,8
66226,27429,436,5
66227,3622,418,6
66228,9808,138,4
66229,24825,980,4
66230,20423,962,13
66231,17415,239,1
66232,13152,1009,2
66233,24498,386,6
66234,6903,288,14
66235,16538,693,17
66236,14508,588,12
66237,3481,267,2
66238,11043,484,2
66239,22929,326,12
66240,2364,700,7
66241,20101,794,12
66242,5745,116,10
66243,19834,9,12
66244,6724,783,9
66245,13335,984,10
66246,21148,284,2
66247,21926,357,12
66248,10223,1002,16
66249,4016,610,10
66250,14349,381,12
66251,8485,681,6
66252,12564,862,7
66253,4691,187,11
66254,10454,870,8
66255,8633,849,7
66256,11052,257,10
66257,1318,270,10
66258,26492,275,11
66259,17815,609,3
66260,16955,249,11
66261,24992,273,6
66262,2834,876,16
66263,22619,990,10
66264,12218,355,16
66265,16972,4,1
66266,9692,219,12
66267,3083,144,16
66268,14882,318,12
66269,11209,209,13
66270,1760,894,5
66271,21667,303,6
66272,21357,450,8
66273,27021,815,9
66274,12661,825,13
66275,15684,983,10
66276,3329,599,4
66277,19815,130,11
66278,18595,832,2
66279,22145,666,7
66280,22681,403,15
66281,18968,38,8
66282,10840,661,7
66283,20869,800,17
66284,24671,613,3
66285,17975,114,14
66286,18330,771,3
66287,20951,452,7
66288,11463,281,5
66289,16634,1022,9
66290,6974,926,8
66291,24925,628,13
66292,2671,785,3
66293,25538,155,5
66294,22519,947,5
66295,16545,852,5
66296,20444,290,5
66297,18969,559,13
66298,1150,480,9
66299,13931,157,2
66300,17021,727,13
66301,17121,529,2
66302,16128,798,2
66303,21525,563,9
66304,15160,408,12
66305,3484,496,2
66306,13435,687,16
66307,22021,645,2
66308,3723,495,9
66309,16,557,7
66310,4974,787,1
66311,2539,733,9
66312,3662,393,16
66313,25675,22,3
66314,8877,616,15
66315,8028,295,6
66316,15255,734,14
66317,14803,618,15
66318,10539,775,13
66319,16880,425,1
66320,20039,707,14
66321,10346,719,3
66322,16667,245,11
66323,17034,872,12
66324,20606,289,9
66325,7433,435,6
66326,3099,697,7
66327,7753,362,12
66328,18597,953,3
66329,12447,462,8
66330,19132,1001,10
66331,22822,978,1
